Generación;Mejor Fitness
495;0.0514039993
496;0.0514042377
497;0.0514042377
498;0.0514064431
499;0.0514064431
500;0.0514073558
501;0.0514085256
502;0.0514085628
503;0.0514088422
504;0.0514090247
505;0.0514091402
506;0.0514091700
507;0.0514106750
508;0.0514135621
509;0.0514136739
510;0.0514136739
511;0.0514213182
512;0.0514213294
513;0.0514218472
514;0.0514220037
515;0.0514235571
516;0.0514236577
517;0.0514249690
518;0.0514255129
519;0.0514298826
520;0.0514301509
521;0.0514301509
522;0.0514590032
523;0.0514601767
524;0.0514601767
525;0.0514646471
526;0.0514728054
527;0.0514728166
528;0.0514728166
529;0.0514733680
530;0.0514737405
531;0.0514744334
532;0.0514745191
533;0.0514746718
534;0.0514752977
535;0.0514753573
536;0.0514754392
537;0.0514757521
538;0.0514757968
539;0.0514764078
540;0.0514764078
541;0.0514984503
542;0.0514997542
543;0.0515059158
544;0.0515127145
545;0.0515147373
546;0.0515154973
547;0.0515174344
548;0.0515176132
549;0.0515189357
550;0.0515189543
551;0.0515197739
552;0.0515197739
553;0.0515230857
554;0.0515304394
555;0.0515317209
556;0.0515317209
557;0.0515317395
558;0.0515317395
559;0.0515333526
560;0.0515333526
561;0.0515337959
562;0.0515373312
563;0.0515373312
564;0.0515373945
565;0.0515373945
566;0.0515510067
567;0.0515510067
568;0.0515512265
569;0.0515527017
570;0.0515527166
571;0.0515527390
572;0.0515527390
573;0.0515527427
574;0.0515528359
575;0.0515528359
576;0.0515531749
577;0.0515531749
578;0.0515637882
579;0.0515637919
580;0.0515637919
581;0.0515673570
582;0.0515709743
583;0.0515713505
584;0.0515713505
585;0.0515713505
586;0.0515718572
587;0.0515723787
588;0.0515724160
589;0.0515750609
590;0.0515750609
591;0.0515752397
592;0.0515752397
593;0.0515765585
594;0.0515781268
595;0.0515781268
596;0.0515781865
597;0.0515781865
598;0.0515781865
599;0.0515792482
600;0.0515916087
601;0.0515927002
602;0.0515927002
603;0.0515927002
604;0.0515929088
605;0.0515937135
606;0.0515937135
607;0.0515937135
608;0.0515944399
609;0.0515945181
610;0.0515949279
611;0.0515949279
612;0.0515950918
613;0.0515953042
614;0.0515953042
615;0.0515953042
